taxonomy,level,code,label,year,n_children,daioe_allapps,daioe_stratgames,daioe_videogames,daioe_imgrec,daioe_imgcompr,daioe_imggen,daioe_readcompr,daioe_lngmod,daioe_translat,daioe_speechrec,daioe_genai,pct_rank_allapps,pct_rank_stratgames,pct_rank_videogames,pct_rank_imgrec,pct_rank_imgcompr,pct_rank_imggen,pct_rank_readcompr,pct_rank_lngmod,pct_rank_translat,pct_rank_speechrec,pct_rank_genai
ssyk2012,1,1,Managers,2011,7,0.4502077050499623,0.1684062453886676,,0.031677152758917124,,,,,,0.008435831921947705,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,,,,0.7777777777777778,
ssyk2012,1,1,Managers,2012,7,0.6799475714827811,0.1820376397402079,,0.08144325674360575,,,,0.0005660541035494115,,0.021868901317855866,0.0005660541035494115,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,,0.7777777777777778,,0.7777777777777778,0.7777777777777778
ssyk2012,1,1,Managers,2013,7,2.992835121072727,0.19566903178963893,1.1511139498146488,0.11549302036092042,,,,0.0015820347207202439,,0.03530197090004832,0.0015820347207202439,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.6666666666666666,,,,0.7777777777777778,,0.7777777777777778,0.7777777777777778
ssyk2012,1,1,Managers,2014,7,4.950314448436895,0.2093004211777242,1.8362228009010928,0.1510097644948987,,,0.0034715899808045003,0.01371133734312549,,0.04503786200648955,0.01371133734312549,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.6666666666666666,,,0.7777777777777778,0.7777777777777778,,0.7777777777777778,0.7777777777777778
ssyk2012,1,1,Managers,2015,7,8.831061993023283,0.224153604528337,2.5213316331111115,0.1909944970576105,,0.028268677056568943,0.005833631383750011,0.024828299606079525,0.003478894596074753,0.2402380658724122,0.08849619355043509,0.4444444444444444,0.6666666666666666,0.1111111111111111,0.6666666666666666,,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
ssyk2012,1,1,Managers,2016,7,14.18553693682144,0.27828560346989806,2.715919683230127,0.19520517520256578,0.05140468151182497,0.3661312508438816,0.15276209333538845,0.04126925852677615,0.009857120312896855,0.272082388255986,0.5916266058803066,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888
ssyk2012,1,1,Managers,2017,7,14.764986324066264,0.28013653142565986,2.733484341642378,0.2173755856117196,0.07092256923396897,0.36618317239236864,0.15693675945441557,0.04417519804894477,0.01423423813396958,0.2832993291439017,0.5953601213091662,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888
ssyk2012,1,1,Managers,2018,7,17.31654539207146,0.2802916623612416,3.1316035384753462,0.23025354659886957,0.07095903066998449,0.4329874493994615,0.16496118666842063,0.10487563892416352,0.019707918664492376,0.3116464219043917,0.8500234630891398,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888
ssyk2012,1,1,Managers,2019,7,22.624291553655848,0.2803730512795099,3.93840914910446,0.3025378744819016,0.07657371713100365,0.48293868032201615,0.2221617574334461,0.15032136966795537,0.03812314157744686,0.3714583515501379,1.0405613909297886,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888
ssyk2012,1,1,Managers,2020,7,25.367719441454476,0.28041233997781784,3.9631609394490783,0.3697467316717044,0.09096431834434836,0.5802897108825728,0.22519049533520838,0.3696794296990854,0.042131964457528266,0.4182152577662982,1.6490769139362331,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
ssyk2012,1,1,Managers,2021,7,27.868980830206123,0.28050221879165904,3.9669351118874023,0.43717580548360957,0.16101206525806616,0.7467000179431849,0.23785513513926118,0.44374733833483915,0.043910986841630376,0.44146026058502,2.111248636279945,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
ssyk2012,1,1,Managers,2022,7,30.548322881065943,0.2805023044030785,3.978529344263712,0.45172127035206255,0.1836155593267017,0.7807395697452506,0.28206097503666505,0.8696878176744178,0.04477267957259021,0.47471359112891753,2.811672813183211,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
ssyk2012,1,1,Managers,2023,7,34.39795728963443,0.2805023923142959,3.9815724598770528,0.45461457879333994,0.2502680842477735,0.7841833323055011,0.4615915391826829,1.1275610888396852,0.04527401303435079,0.8145645510396188,3.132496833127621,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
ssyk2012,1,2,Occupations requiring advanced level of higher education,2010,6,0.294184242270912,0.09372285341007462,,0.02860057621716066,,,,,,0.0045477452997339934,,0.8888888888888888,1.0,,0.8888888888888888,,,,,,0.8888888888888888,
ssyk2012,1,2,Occupations requiring advanced level of higher education,2011,6,0.4927607081982855,0.18650963663082679,,0.0340530563815789,,,,,,0.009095490520616287,,0.8888888888888888,1.0,,0.8888888888888888,,,,,,0.8888888888888888,
ssyk2012,1,2,Occupations requiring advanced level of higher education,2012,6,0.7417836340641407,0.20160637627156267,,0.08755180174535603,,,,0.0006211369784837108,,0.023578989760508165,0.0006211369784837108,0.8888888888888888,1.0,,0.8888888888888888,,,,1.0,,0.8888888888888888,1.0
ssyk2012,1,2,Occupations requiring advanced level of higher education,2013,6,3.284148702994891,0.21670312119176463,1.2723355511160062,0.12415542475360858,,,,0.0017359829561827687,,0.03806248938771461,0.0017359829561827687,0.6666666666666666,1.0,0.3333333333333333,0.8888888888888888,,,,1.0,,0.8888888888888888,1.0
ssyk2012,1,2,Occupations requiring advanced level of higher education,2014,6,5.434374202861313,0.23179986583244908,2.0295918759423577,0.16233605658134212,,,0.0038266204424297176,0.015045590993698713,,0.04855969953095056,0.015045590993698713,0.7777777777777778,1.0,0.3333333333333333,0.8888888888888888,,,1.0,1.0,,0.8888888888888888,1.0
ssyk2012,1,2,Occupations requiring advanced level of higher education,2015,6,9.67271602095219,0.24824973856345137,2.786848225484424,0.20531978871986023,,0.03059558449689378,0.006430221771425776,0.02724434788039035,0.0037443518873006777,0.259024026289478,0.09638466614229914,0.8888888888888888,1.0,0.3333333333333333,0.8888888888888888,,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0
ssyk2012,1,2,Occupations requiring advanced level of higher education,2016,6,15.514449335924036,0.3082008367522766,3.001927919940569,0.20984628331262825,0.055066342468507,0.39626898245474557,0.1683846783396256,0.04528518057981606,0.01060926854156633,0.29335848228020345,0.6421503160790899,0.8888888888888888,1.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0
ssyk2012,1,2,Occupations requiring advanced level of higher education,2017,6,16.143315306114612,0.3102507341236641,3.021342288408896,0.23367955590358866,0.07597452893831678,0.39632517496309905,0.17298627881884032,0.04847389797749574,0.01532038285024717,0.3054525562988078,0.6462398053557785,0.8888888888888888,1.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0
ssyk2012,1,2,Occupations requiring advanced level of higher education,2018,6,18.93270314117035,0.31042254353429194,3.4613866125030595,0.2475234112252091,0.07601358891803756,0.4686283731120502,0.18183134319590163,0.11508111285302984,0.021211732737068008,0.3360163119137256,0.9236079672166865,0.8888888888888888,1.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0
ssyk2012,1,2,Occupations requiring advanced level of higher education,2019,6,24.730248950836035,0.3105126814276025,4.353155431420805,0.3252293317928604,0.08202822077073517,0.5226913018844472,0.24488166520079827,0.16494918109912052,0.041032131285648636,0.4005053751743158,1.131133980029754,0.8888888888888888,1.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0
ssyk2012,1,2,Occupations requiring advanced level of higher education,2020,6,27.7102584521676,0.31055619152136066,4.3805137971807335,0.39747910649901447,0.0974438934431992,0.6280556857964726,0.2482201479003739,0.4056530286362482,0.045346847330061,0.45091854326290726,1.7949381040739691,0.8888888888888888,1.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0
ssyk2012,1,2,Occupations requiring advanced level of higher education,2021,6,30.419754660451925,0.3106557361683596,4.38468542976239,0.4699656087508449,0.17248128696491435,0.8081638924948268,0.26217996314401393,0.48692850582761543,0.047261618275889185,0.4759812412982439,2.2977147059421505,0.8888888888888888,1.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0
ssyk2012,1,2,Occupations requiring advanced level of higher education,2022,6,33.33987910473295,0.3106558318699769,4.397500577073517,0.4856020300593929,0.19669487170230168,0.8450053683621167,0.3109066238174923,0.9543173671991548,0.048189061637791145,0.511834890219879,3.0637546600565617,0.8888888888888888,1.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0
ssyk2012,1,2,Occupations requiring advanced level of higher education,2023,6,37.527425706682685,0.31065592425553173,4.400864171961702,0.4887123521986139,0.26809519151581346,0.848732616810534,0.5087973184430464,1.237284349613773,0.0487286504855561,0.8782612541788373,3.415243448863355,0.8888888888888888,1.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0
ssyk2012,1,3,Occupations requiring higher education qualifications or equivalent,2010,5,0.27549554866011633,0.0871142860496696,,0.027590682157552362,,,,,,0.004106847719429795,,0.7777777777777778,0.7777777777777778,,0.7777777777777778,,,,,,0.6666666666666666,
ssyk2012,1,3,Occupations requiring higher education qualifications or equivalent,2011,5,0.4602889264726229,0.17335850507084385,,0.03285063442177547,,,,,,0.008213695430785506,,0.7777777777777778,0.7777777777777778,,0.7777777777777778,,,,,,0.6666666666666666,
ssyk2012,1,3,Occupations requiring higher education qualifications or equivalent,2012,5,0.692707946816494,0.18739074911390105,,0.08446032601187281,,,,0.0005204768510865551,,0.021293038983054055,0.0005204768510865551,0.7777777777777778,0.7777777777777778,,0.7777777777777778,,,,0.6666666666666666,,0.6666666666666666,0.6666666666666666
ssyk2012,1,3,Occupations requiring higher education qualifications or equivalent,2013,5,3.2877260850851227,0.20142299259680355,1.350719078703221,0.11977146541454518,,,,0.001454653259969581,,0.03437238259787707,0.001454653259969581,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.7777777777777778,,,,0.6666666666666666,,0.6666666666666666,0.6666666666666666
ssyk2012,1,3,Occupations requiring higher education qualifications or equivalent,2014,5,5.4272300932617945,0.21545523465773697,2.154626962339604,0.1566039283646031,,,0.0031598221374138273,0.012607335078321456,,0.04385190381741109,0.012607335078321456,0.6666666666666666,0.7777777777777778,0.4444444444444444,0.7777777777777778,,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666
ssyk2012,1,3,Occupations requiring higher education qualifications or equivalent,2015,5,9.515592211836639,0.23074519724245032,2.9585348524944237,0.19806989721696858,,0.02690682109073164,0.0053097392825277165,0.022829187614189318,0.0032483529172720204,0.23391199680984728,0.08276304736018093,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.7777777777777778,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
ssyk2012,1,3,Occupations requiring higher education qualifications or equivalent,2016,5,14.851260017051361,0.2864690358501261,3.18686472069346,0.20243655777925842,0.05128198516161121,0.3484927246347179,0.1390432195367039,0.0379463615315745,0.009203902319519876,0.2649177746456468,0.5583198144118383,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
ssyk2012,1,3,Occupations requiring higher education qualifications or equivalent,2017,5,15.436943769526726,0.28837438816611527,3.207475113256494,0.22542827420642386,0.0707532856946419,0.3485421503425459,0.1428429805973068,0.04061832245107486,0.01329095448044305,0.2758393479500103,0.5617648615861397,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
ssyk2012,1,3,Occupations requiring higher education qualifications or equivalent,2018,5,18.073850267933558,0.28853408838183314,3.6746289055777246,0.23878329597403583,0.07078966201804746,0.41212809932120636,0.15014676928025902,0.09643131647729512,0.01840190114347084,0.3034399882321796,0.7998012753186187,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
ssyk2012,1,3,Occupations requiring higher education qualifications or equivalent,2019,5,23.578822247993653,0.28861786662607314,4.621335973338862,0.31374540158235786,0.07639094659259728,0.45967291339794353,0.2022104088579728,0.1382178690819037,0.035596772891454666,0.36167692457547296,0.9778980018484019,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
ssyk2012,1,3,Occupations requiring higher education qualifications or equivalent,2020,5,26.26062749621958,0.2886583104917081,4.650379728358531,0.3834440146033906,0.09074719879651527,0.5523340108142575,0.20496715205074015,0.3399137779847175,0.03933993648656975,0.4072026079695749,1.544506918389918,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
ssyk2012,1,3,Occupations requiring higher education qualifications or equivalent,2021,5,28.694345165957433,0.28875083417381603,4.654808345410784,0.45337100408202274,0.16062775742672472,0.7107274349656649,0.21649444056366565,0.4080179261142793,0.04100106509842351,0.429835507405281,1.9778418278531544,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
ssyk2012,1,3,Occupations requiring higher education qualifications or equivalent,2022,5,31.260063598332682,0.2887509248625856,4.668413036197958,0.4684552996390508,0.1831772954602795,0.7431271200465146,0.25673035543204026,0.79966274642185,0.04180565399735117,0.46221319059602334,2.6262177963316944,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
ssyk2012,1,3,Occupations requiring higher education qualifications or equivalent,2023,5,34.92985905055999,0.2887510169804264,4.6719838659818524,0.47145579044936253,0.24967073391502312,0.7464049824912078,0.4201380841097767,1.0367727022170936,0.04227376559224589,0.7931150349671092,2.9221248851631434,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
ssyk2012,1,4,Administration and customer service clerks,2010,4,0.29902377444770906,0.09333146640506239,,0.029369381327252704,,,,,,0.004950649597644502,,1.0,0.8888888888888888,,1.0,,,,,,1.0,
ssyk2012,1,4,Administration and customer service clerks,2011,4,0.5004402589129124,0.18573077053188097,,0.034968428890840175,,,,,,0.009901299315162457,,1.0,0.8888888888888888,,1.0,,,,,,1.0,
ssyk2012,1,4,Administration and customer service clerks,2012,4,0.756990156394359,0.20076446788850014,,0.0899052599041129,,,,0.0006032059950644946,,0.025667952811485418,0.0006032059950644946,1.0,0.8888888888888888,,1.0,,,,0.8888888888888888,,1.0,0.8888888888888888
ssyk2012,1,4,Administration and customer service clerks,2013,4,3.5503095085988625,0.21579816982909433,1.4369230291132744,0.1274928163177679,,,,0.0016858685444219163,,0.04143460660863151,0.0016858685444219163,1.0,0.8888888888888888,0.5555555555555556,1.0,,,,0.8888888888888888,,1.0,0.8888888888888888
ssyk2012,1,4,Administration and customer service clerks,2014,4,5.868476115821608,0.23083186681716233,2.2921369178974964,0.16669977547232065,,,0.0035662090851782077,0.014611255253697723,,0.05286180996744867,0.014611255253697723,1.0,0.8888888888888888,0.5555555555555556,1.0,,,0.8888888888888888,0.8888888888888888,,1.0,0.8888888888888888
ssyk2012,1,4,Administration and customer service clerks,2015,4,10.367428270133127,0.24721304414744041,3.147350873053824,0.210838943234224,,0.027243950558932303,0.005992628620561013,0.026457858784785456,0.003876759863960286,0.28197207007174646,0.0895331293411958,1.0,0.8888888888888888,0.5555555555555556,1.0,,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,1.0,0.8888888888888888
ssyk2012,1,4,Administration and customer service clerks,2016,4,16.151673441929955,0.30691378526557916,3.3902529652748497,0.21548711404048107,0.055593486128288905,0.35285917134272343,0.1569256655254016,0.0439778884821668,0.010984433953861701,0.3193483598903742,0.5833119393332735,1.0,0.8888888888888888,0.5555555555555556,1.0,1.0,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,1.0,0.7777777777777778
ssyk2012,1,4,Administration and customer service clerks,2017,4,16.801447930311955,0.30895512485750387,3.412178689586168,0.23996104358460804,0.0767018243059979,0.3529092167737755,0.16121411328202676,0.04707455389874001,0.015862143106625898,0.3325139067213176,0.5872437680904569,1.0,0.8888888888888888,0.5555555555555556,1.0,1.0,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,1.0,0.7777777777777778
ssyk2012,1,4,Administration and customer service clerks,2018,4,19.684473181339932,0.30912622385454824,3.9091465509282934,0.25417703137364994,0.07674125915785474,0.4172918642612529,0.1694572493842063,0.11175895351397548,0.02196182288600557,0.3657854331851553,0.8450216163751203,1.0,0.8888888888888888,0.5555555555555556,1.0,1.0,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,1.0,0.7777777777777778
ssyk2012,1,4,Administration and customer service clerks,2019,4,25.718916540770145,0.3092159786460374,4.916273247006285,0.33397174382723527,0.08281346796916819,0.4654323891308432,0.22821682966788276,0.16018742889383814,0.04248311068906532,0.43598785525349265,1.0378929310663536,1.0,0.8888888888888888,0.5555555555555556,1.0,1.0,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,1.0,0.7777777777777778
ssyk2012,1,4,Administration and customer service clerks,2020,4,28.687880959551332,0.3092593062584668,4.947170625468383,0.40816365048231384,0.09837671440262762,0.5592545016850332,0.23132811869204087,0.39394263925464895,0.04695040418949396,0.49086733964164136,1.6608386609212658,1.0,0.8888888888888888,0.5555555555555556,1.0,1.0,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,1.0,0.8888888888888888
ssyk2012,1,4,Administration and customer service clerks,2021,4,31.343812749101613,0.3093584281611567,4.951881847779822,0.48259864023253435,0.17413243131276882,0.7196325026772978,0.24433793788902344,0.4728718612729706,0.04893288559435448,0.518150459611612,2.1245455608118147,1.0,0.8888888888888888,0.5555555555555556,1.0,1.0,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,1.0,0.8888888888888888
ssyk2012,1,4,Administration and customer service clerks,2022,4,34.22595892636204,0.3093585321067151,4.966354810173597,0.4986553981023191,0.19857781356544407,0.752438153551663,0.28974862268504814,0.9267681380429084,0.04989312583382925,0.557180532270643,2.8546266313456643,1.0,0.8888888888888888,0.5555555555555556,1.0,1.0,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,1.0,0.8888888888888888
ssyk2012,1,4,Administration and customer service clerks,2023,4,38.43351291550412,0.3093586251515922,4.970153419040356,0.5018493238043831,0.2706616422100111,0.7557570790625109,0.4741723252487577,1.2015664340826717,0.05045179469512104,0.9560701571961054,3.1929771554416684,1.0,0.8888888888888888,0.5555555555555556,1.0,1.0,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,1.0,0.8888888888888888
ssyk2012,1,5,"Service, care and shop sales workers",2010,4,0.2132805445299681,0.06815118308939744,,0.020713119523144585,,,,,,0.003274076722902871,,0.2222222222222222,0.2222222222222222,,0.2222222222222222,,,,,,0.5555555555555556,
ssyk2012,1,5,"Service, care and shop sales workers",2011,4,0.35729042432275315,0.13562169061363336,,0.024661916831208625,,,,,,0.006548153440352309,,0.2222222222222222,0.2222222222222222,,0.2222222222222222,,,,,,0.5555555555555556,
ssyk2012,1,5,"Service, care and shop sales workers",2012,4,0.5358048023238846,0.14659938741348555,,0.06340679693168448,,,,0.0003741071558755743,,0.016975317189936445,0.0003741071558755743,0.3333333333333333,0.2222222222222222,,0.2222222222222222,,,,0.5555555555555556,,0.5555555555555556,0.5555555555555556
ssyk2012,1,5,"Service, care and shop sales workers",2013,4,2.850972576186018,0.15757708164532833,1.27184094881906,0.08991588663112832,,,,0.0010455723203310384,,0.027402481089637425,0.0010455723203310384,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,,,,0.5555555555555556,,0.5555555555555556,0.5555555555555556
ssyk2012,1,5,"Service, care and shop sales workers",2014,4,4.705812043367323,0.16855477640028652,2.028802914086768,0.11756707942025522,,,0.0021835650489368244,0.009061870815723209,,0.034959780077135544,0.009061870815723209,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,,,0.5555555555555556,0.5555555555555556,,0.5555555555555556,0.5555555555555556
ssyk2012,1,5,"Service, care and shop sales workers",2015,4,8.140870317872464,0.18051641256688705,2.78576492014554,0.14869677120241076,,0.01957828746621499,0.003669244849654398,0.016409110365280883,0.0023872302703460578,0.1864802062978242,0.05989021356379099,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
ssyk2012,1,5,"Service, care and shop sales workers",2016,4,12.288312907479138,0.22411024102800856,3.000761031201416,0.1519749495344712,0.03831301676573549,0.25357475727728884,0.09608449469236484,0.027274998810662324,0.006763992596566431,0.21119874890594614,0.40524582473147097,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
ssyk2012,1,5,"Service, care and shop sales workers",2017,4,12.747607337438579,0.22560083659736385,3.020167851620153,0.16923548895788448,0.05286011905832478,0.2536107182997039,0.09871028370663966,0.02919554446026562,0.009767587068741646,0.2199056896534129,0.40772607907142433,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
ssyk2012,1,5,"Service, care and shop sales workers",2018,4,14.913857685481995,0.22572577246290085,3.4600410826921797,0.1792614885322037,0.05288729521054553,0.2998779424342855,0.10375749738504719,0.06931267930543793,0.013523646504301975,0.2419095767085951,0.5799725054746034,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
ssyk2012,1,5,"Service, care and shop sales workers",2019,4,19.4315464194787,0.2257913123603473,4.3514632309624375,0.2355376981313058,0.05707204200559076,0.3344731159942057,0.1397355809690122,0.09934792071471327,0.026160241010364856,0.28833744139741674,0.7088454992571779,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
ssyk2012,1,5,"Service, care and shop sales workers",2020,4,21.469758979957387,0.22582295278702272,4.3788109349370155,0.2878624570946287,0.06779766737443506,0.40189637442786164,0.1416406021189691,0.24432244370001324,0.028911110170128155,0.3246315922781876,1.118281467178367,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
ssyk2012,1,5,"Service, care and shop sales workers",2021,4,23.287092282976328,0.22589533770785145,4.382980886818139,0.34035865323006803,0.12000576872408263,0.5171486416912625,0.14960642291681017,0.2932741900145632,0.03013188180081028,0.34267508955044873,1.4321808865079866,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
ssyk2012,1,5,"Service, care and shop sales workers",2022,4,25.20091116738707,0.22589540374660444,4.395791116456112,0.3516828659586282,0.13685263736714068,0.540723713460095,0.17741107147726787,0.5747797442937728,0.030723178303121136,0.3684873425808936,1.8996180195942203,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
